epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,388.872,1.78239,1.72898,1.11854,0.4301,0.36364,0.32417,0.08824,2.62404,2.69826,1.39797,0.001406,0.001406,0.001406
32,401.201,1.73739,1.742,1.1143,0.5014,0.41204,0.38921,0.17436,1.9448,2.1345,1.15936,0.0013862,0.0013862,0.0013862
33,413.447,1.77582,1.61581,1.13586,0.41398,0.43447,0.38022,0.12764,2.26722,2.34308,1.27252,0.0013664,0.0013664,0.0013664
34,425.835,1.73795,1.61766,1.10806,0.41711,0.4144,0.34627,0.08744,2.71098,2.4665,1.43951,0.0013466,0.0013466,0.0013466
35,438.145,1.69598,1.61359,1.11719,0.44534,0.42267,0.39734,0.18308,1.77329,1.84226,1.11218,0.0013268,0.0013268,0.0013268
36,450.486,1.70918,1.66204,1.1137,0.41489,0.47551,0.37794,0.19293,1.62802,1.8503,1.07855,0.001307,0.001307,0.001307
37,462.781,1.67293,1.57628,1.10603,0.44662,0.45261,0.39066,0.16711,2.03819,2.12339,1.19395,0.0012872,0.0012872,0.0012872
38,475.139,1.72684,1.66704,1.10686,0.49008,0.43572,0.40877,0.16627,2.11531,1.89742,1.2083,0.0012674,0.0012674,0.0012674
39,487.609,1.7288,1.58236,1.10448,0.49302,0.43744,0.4097,0.14758,2.26609,2.33843,1.27669,0.0012476,0.0012476,0.0012476
40,499.608,1.77146,1.61304,1.13629,0.40087,0.34002,0.30159,0.09316,2.48163,2.03773,1.32999,0.0012278,0.0012278,0.0012278
41,512.14,1.69736,1.60157,1.11601,0.50065,0.4368,0.43155,0.18349,2.08361,2.12923,1.21241,0.001208,0.001208,0.001208
42,524.215,1.67934,1.588,1.08738,0.47699,0.42385,0.40022,0.14578,2.18024,1.94166,1.22967,0.0011882,0.0011882,0.0011882
43,536.25,1.68169,1.57576,1.11288,0.45547,0.4434,0.40678,0.16517,2.04193,1.84051,1.18566,0.0011684,0.0011684,0.0011684
44,548.506,1.69567,1.59677,1.11234,0.51592,0.46517,0.45391,0.2215,1.77683,2.29677,1.10922,0.0011486,0.0011486,0.0011486
45,560.707,1.64058,1.51691,1.10008,0.42614,0.45238,0.37519,0.11325,2.62714,2.18461,1.39277,0.0011288,0.0011288,0.0011288
46,572.757,1.64729,1.52657,1.10312,0.51749,0.4085,0.43025,0.21439,1.68909,1.79989,1.08566,0.001109,0.001109,0.001109
47,585.018,1.63458,1.52028,1.10093,0.54732,0.41795,0.44625,0.21765,1.75291,1.76312,1.10535,0.0010892,0.0010892,0.0010892
48,597.059,1.65266,1.5109,1.08215,0.47721,0.39079,0.37472,0.09259,2.74361,2.10028,1.45874,0.0010694,0.0010694,0.0010694
49,609.463,1.6375,1.51877,1.08502,0.45054,0.43447,0.39439,0.14054,2.34971,2.20879,1.29575,0.0010496,0.0010496,0.0010496
50,622.076,1.63773,1.51831,1.08511,0.48967,0.46989,0.4289,0.189,1.90465,1.79921,1.14099,0.0010298,0.0010298,0.0010298
51,634.344,1.63767,1.52607,1.08062,0.46161,0.45691,0.40571,0.13726,2.39968,2.25383,1.31706,0.00101,0.00101,0.00101
52,646.63,1.62959,1.52895,1.08052,0.54155,0.4817,0.46545,0.23163,1.67444,1.67113,1.08366,0.0009902,0.0009902,0.0009902
53,658.819,1.67533,1.53249,1.09321,0.51635,0.34593,0.37169,0.12655,2.40706,2.04285,1.30216,0.0009704,0.0009704,0.0009704
54,671.215,1.60617,1.51942,1.08675,0.48605,0.45332,0.44158,0.1844,2.01591,1.94091,1.17912,0.0009506,0.0009506,0.0009506
55,683.321,1.61407,1.48828,1.10406,0.49352,0.44628,0.41322,0.19352,1.89168,1.85558,1.12891,0.0009308,0.0009308,0.0009308
56,695.462,1.62983,1.47011,1.07438,0.48437,0.46045,0.43403,0.16879,2.12894,2.0006,1.2139,0.000911,0.000911,0.000911
57,707.808,1.62188,1.48575,1.06662,0.47326,0.44392,0.40172,0.12922,2.47247,2.15455,1.34299,0.0008912,0.0008912,0.0008912
58,719.895,1.63129,1.46022,1.07674,0.48707,0.49115,0.44624,0.20225,1.87907,2.01343,1.14016,0.0008714,0.0008714,0.0008714
59,731.913,1.61047,1.55141,1.06924,0.53259,0.45605,0.44793,0.2051,1.91847,1.75957,1.14975,0.0008516,0.0008516,0.0008516
60,743.912,1.61882,1.47712,1.08374,0.5309,0.52779,0.49691,0.22537,1.86528,1.68964,1.13578,0.0008318,0.0008318,0.0008318
61,756.202,1.59531,1.51373,1.06898,0.49367,0.44628,0.44473,0.16329,2.2779,1.88418,1.26941,0.000812,0.000812,0.000812
62,768.215,1.60068,1.43436,1.05738,0.47679,0.47661,0.44508,0.15905,2.2996,1.79093,1.2753,0.0007922,0.0007922,0.0007922
63,780.249,1.59227,1.43591,1.07246,0.46998,0.43132,0.41444,0.17049,2.01975,1.86588,1.18265,0.0007724,0.0007724,0.0007724
64,792.243,1.5928,1.42038,1.06198,0.53339,0.45218,0.45449,0.2089,1.98101,1.75282,1.17387,0.0007526,0.0007526,0.0007526
65,804.739,1.61213,1.42748,1.07579,0.44379,0.44746,0.40682,0.10967,2.67705,2.33555,1.42171,0.0007328,0.0007328,0.0007328
66,816.962,1.5811,1.40099,1.0626,0.55121,0.52066,0.51417,0.23096,1.96483,2.04587,1.16186,0.000713,0.000713,0.000713
67,829.102,1.57929,1.42321,1.05876,0.46585,0.46953,0.42706,0.19896,1.84102,1.80039,1.12222,0.0006932,0.0006932,0.0006932
68,841.212,1.59292,1.4324,1.04791,0.49643,0.42715,0.42582,0.17369,2.09711,1.83706,1.20314,0.0006734,0.0006734,0.0006734
69,853.401,1.56573,1.39674,1.0583,0.50434,0.52378,0.47883,0.19535,2.1203,1.79323,1.21346,0.0006536,0.0006536,0.0006536
70,865.537,1.54442,1.36378,1.04662,0.5584,0.49705,0.49908,0.20764,2.07974,1.62563,1.20151,0.0006338,0.0006338,0.0006338
71,877.691,1.58837,1.38785,1.06144,0.56708,0.49025,0.50405,0.21005,2.11636,1.70608,1.21196,0.000614,0.000614,0.000614
72,889.769,1.55007,1.38531,1.04386,0.52737,0.46281,0.46584,0.18696,2.11503,1.7827,1.21064,0.0005942,0.0005942,0.0005942
73,901.76,1.56921,1.37399,1.06095,0.51491,0.41677,0.4256,0.14946,2.31,1.91369,1.27223,0.0005744,0.0005744,0.0005744
74,913.833,1.54422,1.39526,1.06812,0.48953,0.54073,0.492,0.23736,1.76093,1.62401,1.09997,0.0005546,0.0005546,0.0005546
75,925.979,1.56249,1.37699,1.06164,0.48963,0.49705,0.4762,0.20935,2.02375,1.76765,1.17991,0.0005348,0.0005348,0.0005348
76,938.05,1.52678,1.43672,1.05875,0.51495,0.49823,0.48146,0.2148,1.92747,1.68593,1.14832,0.000515,0.000515,0.000515
77,950.136,1.53544,1.36123,1.03882,0.50517,0.46517,0.44479,0.18467,2.02661,1.81317,1.1809,0.0004952,0.0004952,0.0004952
78,962.22,1.55306,1.37547,1.06878,0.45695,0.45809,0.41437,0.11877,2.62644,2.0609,1.40534,0.0004754,0.0004754,0.0004754
79,974.221,1.51472,1.32546,1.04028,0.51658,0.50059,0.48029,0.18448,2.27948,1.8103,1.26843,0.0004556,0.0004556,0.0004556
80,986.319,1.52942,1.36522,1.04273,0.51551,0.50059,0.47159,0.17909,2.26759,1.74577,1.26711,0.0004358,0.0004358,0.0004358
81,998.372,1.52831,1.3272,1.04687,0.50729,0.49587,0.47979,0.19908,2.13188,1.64819,1.21254,0.000416,0.000416,0.000416
82,1010.51,1.53357,1.35109,1.04622,0.47942,0.51864,0.47218,0.20082,2.11447,1.78071,1.20388,0.0003962,0.0003962,0.0003962
83,1022.58,1.50862,1.29057,1.05697,0.46841,0.50059,0.44816,0.17795,2.21568,1.80943,1.24132,0.0003764,0.0003764,0.0003764
84,1034.6,1.53778,1.54515,1.05033,0.5321,0.44628,0.46954,0.20203,2.04927,1.7261,1.18189,0.0003566,0.0003566,0.0003566
85,1046.75,1.51345,1.31982,1.03298,0.58294,0.49823,0.5188,0.23713,1.88555,1.60918,1.13907,0.0003368,0.0003368,0.0003368
86,1058.54,1.52755,1.37779,1.03945,0.59011,0.5549,0.54206,0.24379,1.97343,1.55945,1.1607,0.000317,0.000317,0.000317
87,1071.1,1.52017,1.34427,1.04639,0.5324,0.53231,0.50584,0.22061,2.00135,1.75822,1.16945,0.0002972,0.0002972,0.0002972
88,1083.21,1.49595,1.30994,1.03493,0.54501,0.50059,0.50733,0.19827,2.22115,1.71814,1.24623,0.0002774,0.0002774,0.0002774
89,1095.36,1.50445,1.32795,1.04242,0.52888,0.50059,0.48128,0.19401,2.25992,1.74893,1.26016,0.0002576,0.0002576,0.0002576
90,1107.51,1.52577,1.31337,1.04253,0.55081,0.54782,0.52356,0.22999,2.00768,1.61024,1.17418,0.0002378,0.0002378,0.0002378
91,1127.46,1.49504,1.26051,1.04168,0.53041,0.54191,0.51225,0.2334,1.94269,1.61422,1.15376,0.000218,0.000218,0.000218
92,1140.12,1.47942,1.25102,1.0502,0.58878,0.53719,0.53579,0.26784,1.74407,1.50419,1.09369,0.0001982,0.0001982,0.0001982
93,1152.36,1.50279,1.27733,1.02143,0.5501,0.52302,0.51159,0.21986,2.05941,1.65119,1.19021,0.0001784,0.0001784,0.0001784
94,1164.98,1.47706,1.2583,1.02727,0.54113,0.50885,0.49896,0.20868,2.1265,1.67057,1.21138,0.0001586,0.0001586,0.0001586
95,1177.16,1.48074,1.25836,1.03874,0.54396,0.50649,0.50285,0.21291,2.10147,1.66668,1.20331,0.0001388,0.0001388,0.0001388
96,1189.66,1.50907,1.294,1.0402,0.53131,0.55136,0.52597,0.23055,2.01383,1.64206,1.17648,0.000119,0.000119,0.000119
97,1201.86,1.46013,1.26718,1.03674,0.56918,0.54545,0.5362,0.25049,1.86622,1.56455,1.12962,9.92e-05,9.92e-05,9.92e-05
98,1214.17,1.48609,1.29723,1.02115,0.56928,0.50295,0.52533,0.22552,2.05605,1.60233,1.18979,7.94e-05,7.94e-05,7.94e-05
99,1226.41,1.47397,1.25891,1.038,0.56908,0.52543,0.53296,0.24083,1.98442,1.56196,1.16722,5.96e-05,5.96e-05,5.96e-05
100,1238.73,1.48595,1.24138,1.02057,0.55426,0.53011,0.52122,0.22672,2.06327,1.6317,1.19344,3.98e-05,3.98e-05,3.98e-05
